metric,task,NC-weak,NC-weak_std,NC-weak_sem,HPC-weak,HPC-weak_std,HPC-weak_sem,HPCE-weak,HPCE-weak_std,HPCE-weak_sem,LPC-weak,LPC-weak_std,LPC-weak_sem,Overall-weak,NC-neutral,NC-neutral_std,NC-neutral_sem,HPC-neutral,HPC-neutral_std,HPC-neutral_sem,HPCE-neutral,HPCE-neutral_std,HPCE-neutral_sem,LPC-neutral,LPC-neutral_std,LPC-neutral_sem,Overall-neutral,NC-strong,NC-strong_std,NC-strong_sem,HPC-strong,HPC-strong_std,HPC-strong_sem,HPCE-strong,HPCE-strong_std,HPCE-strong_sem,LPC-strong,LPC-strong_std,LPC-strong_sem,Overall-strong
f1,CK,44.88636363636363,49.87972547024505,3.759825773425827,23.295454545454543,42.391955865210114,3.1954139030501785,22.15909090909091,41.6502132016183,3.139502946092614,25.568181818181817,43.748840429902124,3.297692925434454,28.97727272727273,75.0,43.42481186734475,3.2732683535398857,30.05681818181818,45.675841180349025,3.4429460722518552,32.14015151517045,45.653247151438094,3.4412429832427645,47.61363636363637,49.81094126926202,3.7546409691948015,46.20265151515625,36.36363636363637,48.24181513244218,3.6363636363636362,24.431818181818183,43.09081319513687,3.248092256353739,35.79545454545455,48.07664335582962,3.6239133452504486,22.15909090909091,41.6502132016183,3.139502946092614,29.6875
exact_match,CK,44.88636363636363,49.87972547024505,3.759825773425827,23.295454545454543,42.391955865210114,3.1954139030501785,22.15909090909091,41.6502132016183,3.139502946092614,25.568181818181817,43.748840429902124,3.297692925434454,28.97727272727273,75.0,43.42481186734475,3.2732683535398857,29.545454545454547,45.75485213074668,3.448901746724546,30.113636363636363,46.006069616502145,3.46783797720244,47.159090909090914,50.06165030408837,3.7735388737418734,45.45454545454545,36.36363636363637,48.24181513244218,3.6363636363636362,24.431818181818183,43.09081319513687,3.248092256353739,35.79545454545455,48.07664335582962,3.6239133452504486,22.15909090909091,41.6502132016183,3.139502946092614,29.6875
f1,PK,72.1590909090909,44.94946657586212,3.388193526335358,39.77272727272727,49.08249086070214,3.699731953659024,32.95454545454545,47.13892152009762,3.5532299023675775,55.68181818181818,49.817850032073665,3.7551617367859786,50.14204545454546,73.18181818181819,43.4654662145335,3.276332790260838,27.443181818181817,44.281529965708,3.3378459099802877,18.86363636363636,38.705682659396025,2.9175506053586813,40.397727272727266,48.50167355527372,3.655951201980585,39.97159090909092,32.95454545454545,47.13892152009762,3.5532299023675775,18.75,39.142596453772164,2.9504842217604117,21.022727272727273,40.863249929553994,3.080183357519257,23.295454545454543,42.391955865210114,3.1954139030501785,24.005681818181817
exact_match,PK,72.1590909090909,44.94946657586212,3.388193526335358,39.77272727272727,49.08249086070214,3.699731953659024,32.95454545454545,47.13892152009762,3.5532299023675775,55.68181818181818,49.817850032073665,3.7551617367859786,50.14204545454546,71.5909090909091,45.22670168666455,3.4090909090909096,26.704545454545453,44.36785428107262,3.344352850079123,18.181818181818183,38.679502273218255,2.9155771844991754,39.20454545454545,48.95996243950685,3.690496026403129,38.92045454545455,32.95454545454545,47.13892152009762,3.5532299023675775,18.75,39.142596453772164,2.9504842217604117,21.022727272727273,40.863249929553994,3.080183357519257,23.295454545454543,42.391955865210114,3.1954139030501785,24.005681818181817
f1,PCK,70.45454545454545,45.75485213074668,3.448901746724546,39.01515151710233,32.93922866585197,2.4828877810988605,27.65151515289776,32.93922866585197,2.4828877810988605,51.704545456761345,32.02576073594566,2.414032545155181,47.206439395326534,54.431818181818194,47.37348154027476,3.570910529134527,38.46590909278414,32.957617413291615,2.4842738850902677,36.49621212301143,33.114078696249365,2.496067598040006,49.015151517329535,31.881363780407618,2.4031482151008787,44.60227272873562,44.31818181818182,49.817850032073665,3.7551617367859786,31.81818181977278,33.39388439913857,2.5171587464646685,39.01515151710233,32.93922866585197,2.4828877810988605,34.46969697119322,35.61660523743758,2.684702633608806,37.40530303156234
exact_match,PCK,70.45454545454545,45.75485213074668,3.448901746724546,0.0,0.0,0.0,0.0,0.0,0.0,7.386363636363637,26.22950653342554,1.9771234456260924,19.460227272727273,50.0,50.142653642240695,3.779644730092272,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,20.889318714683743,1.574591643244434,13.636363636363635,44.31818181818182,49.817850032073665,3.7551617367859786,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,20.889318714683743,1.574591643244434,12.215909090909092
f1,RAG,75.0,43.42481186734475,3.2732683535398857,45.454545456818195,31.13995776801792,2.3472626341824645,44.696969699204566,31.425947681636373,2.3688199350301593,52.84090909323861,30.728880053279727,2.316276485558298,54.49810606231513,61.04166666687502,46.41415527106108,3.49859859080468,42.02651515357958,32.29226539192813,2.4341210894455587,42.78409091119321,32.077506921789286,2.417933060672802,50.56818182051135,30.855409203763767,2.325813979130979,49.105113638039576,40.340909090909086,48.31915003122737,3.642192973692514,26.174242425511384,32.84611459473702,2.4758690439036157,27.159090910397754,32.954185698970065,2.4840152098904436,35.15151515306823,34.787003927244,2.6221690819838206,32.20643939497147
exact_match,RAG,75.0,43.42481186734475,3.2732683535398857,0.0,0.0,0.0,0.0,0.0,0.0,6.25,24.27520781138061,1.8298126367784997,20.3125,55.11363636363637,49.87972547024505,3.759825773425827,0.0,0.0,0.0,0.0,0.0,0.0,3.977272727272727,19.598237397554634,1.477272727272727,14.772727272727273,38.63636363636363,48.83047802771937,3.680735771628153,0.5681818181818182,7.53778361444409,0.5681818181818181,0.5681818181818182,7.53778361444409,0.5681818181818181,3.4090909090909087,18.198044707298394,1.3717292320959484,10.795454545454545
