metric,task,HPC,HPC_std,HPC_sem,HPC-double,HPC-double_std,HPC-double_sem,HPCE,HPCE_std,HPCE_sem
f1,CK,50.33885582549813,48.53163054847581,0.6155090589027936,73.27810841246105,43.719063617333724,0.5544730189177947,64.35150930262743,44.50951662907852,0.5644980476231447
exact_match,CK,47.22534984719318,49.92696932425174,0.6332056342500935,72.07656425928904,44.865901216024746,0.5690179440131832,57.43927939520669,49.447450962489995,0.6271240768773245
f1,PK,50.27773309749085,49.319747661908465,0.6255044622575107,13.718299286908477,34.31061686621913,0.4351491029465134,31.202080317510088,44.91585871752986,0.5696515368760035
exact_match,PK,48.51214412095866,49.98187788242469,0.6339020195679737,13.543509731381695,34.221523781562624,0.4340191676842539,28.10036995335371,44.95254427719414,0.5701168065166295
f1,PCK,61.53771916018954,18.140583531638903,0.23007043800751198,58.35665648245032,22.109131974837887,0.28040209779058245,60.51525387674863,19.89302024001158,0.2522959568488741
exact_match,PCK,0.5308026379282612,7.26684294047719,0.09216273199434051,0.17693421264275375,4.202970014686299,0.053304743506448524,0.8685861347917002,9.279979721318183,0.11769461525097992
f1,RAG,60.155487644289096,20.65201978672951,0.2619220726712421,56.26615195170981,24.64582687371176,0.3125740786674625,59.79464908333032,21.170666852849635,0.2684998852022146
exact_match,RAG,1.3350490590316872,11.477967624956758,0.14557089821857933,0.8685861347917002,9.279979721318183,0.11769461525097992,1.5280682000965096,12.267682534406193,0.1555865658403628
